DDInterID_A,Drug_A,DDInterID_B,Drug_B,Level,Mechanism,atc_category
DDInter884,Hydrocodone,DDInter1201,Metreleptin,2,Unknown,Respiratory System
DDInter884,Hydrocodone,DDInter1220,Milnacipran,2,Unknown,Respiratory System
DDInter1230,Mirtazapine,DDInter884,Hydrocodone,2,Unknown,Respiratory System
DDInter1237,Moexipril,DDInter884,Hydrocodone,2,Unknown,Respiratory System
DDInter1253,Nabilone,DDInter884,Hydrocodone,2,Unknown,Respiratory System
DDInter1267,Naratriptan,DDInter884,Hydrocodone,2,Unknown,Respiratory System
DDInter884,Hydrocodone,DDInter1271,Nebivolol,2,Unknown,Respiratory System
DDInter1298,Nisoldipine,DDInter884,Hydrocodone,2,Unknown,Respiratory System
DDInter1330,Olmesartan,DDInter884,Hydrocodone,2,Unknown,Respiratory System
DDInter1333,Olopatadine (nasal),DDInter884,Hydrocodone,2,Unknown,Respiratory System
DDInter884,Hydrocodone,DDInter1343,Opicapone,2,Unknown,Respiratory System
DDInter884,Hydrocodone,DDInter1344,Opium,2,Unknown,Respiratory System
DDInter884,Hydrocodone,DDInter1347,Oritavancin,2,Unknown,Respiratory System
DDInter1382,Palonosetron,DDInter884,Hydrocodone,2,Unknown,Respiratory System
DDInter1397,Paroxetine,DDInter884,Hydrocodone,2,Unknown,Respiratory System
DDInter1412,Pegvisomant,DDInter884,Hydrocodone,2,Unknown,Respiratory System
DDInter1431,Perindopril,DDInter884,Hydrocodone,2,Unknown,Respiratory System
DDInter884,Hydrocodone,DDInter1441,Phenindamine,2,Unknown,Respiratory System
DDInter884,Hydrocodone,DDInter1508,Prasugrel,2,Unknown,Respiratory System
DDInter1528,Procyclidine,DDInter884,Hydrocodone,2,Unknown,Respiratory System
DDInter1535,Propantheline,DDInter884,Hydrocodone,2,Unknown,Respiratory System
DDInter884,Hydrocodone,DDInter1572,Rasagiline,2,Unknown,Respiratory System
DDInter1579,Remifentanil,DDInter884,Hydrocodone,2,Unknown,Respiratory System
DDInter884,Hydrocodone,DDInter1594,Rilonacept,2,Unknown,Respiratory System
DDInter1611,Rizatriptan,DDInter884,Hydrocodone,2,Unknown,Respiratory System
DDInter1619,Ropinirole,DDInter884,Hydrocodone,2,Unknown,Respiratory System
DDInter884,Hydrocodone,DDInter1624,Rotigotine,2,Unknown,Respiratory System
DDInter884,Hydrocodone,DDInter1627,Rufinamide,2,Unknown,Respiratory System
DDInter884,Hydrocodone,DDInter1644,Satralizumab,2,Unknown,Respiratory System
DDInter884,Hydrocodone,DDInter1652,Secukinumab,2,Unknown,Respiratory System
DDInter884,Hydrocodone,DDInter1658,Selpercatinib,2,Unknown,Respiratory System
DDInter884,Hydrocodone,DDInter1664,Sevoflurane,2,Unknown,Respiratory System
DDInter884,Hydrocodone,DDInter1665,Sibutramine,2,Unknown,Respiratory System
DDInter1666,Sildenafil,DDInter884,Hydrocodone,2,Unknown,Respiratory System
DDInter884,Hydrocodone,DDInter1667,Silodosin,2,Unknown,Respiratory System
DDInter884,Hydrocodone,DDInter1668,Siltuximab,2,Unknown,Respiratory System
DDInter884,Hydrocodone,DDInter1696,Solifenacin,2,Unknown,Respiratory System
DDInter884,Hydrocodone,DDInter1698,Somapacitan,2,Unknown,Respiratory System
DDInter1745,Tamsulosin,DDInter884,Hydrocodone,2,Unknown,Respiratory System
DDInter884,Hydrocodone,DDInter1750,Tazemetostat,2,Unknown,Respiratory System
DDInter884,Hydrocodone,DDInter1759,Telmisartan,2,Unknown,Respiratory System
DDInter1768,Terbinafine,DDInter884,Hydrocodone,2,Unknown,Respiratory System
DDInter884,Hydrocodone,DDInter1778,Tetrabenazine,2,Unknown,Respiratory System
DDInter884,Hydrocodone,DDInter1789,Thalidomide,2,Unknown,Respiratory System
DDInter1793,Thiethylperazine,DDInter884,Hydrocodone,2,Unknown,Respiratory System
DDInter1801,Tiagabine,DDInter884,Hydrocodone,2,Unknown,Respiratory System
DDInter884,Hydrocodone,DDInter1802,Ticagrelor,2,Unknown,Respiratory System
DDInter884,Hydrocodone,DDInter1824,Tocilizumab,2,Unknown,Respiratory System
DDInter884,Hydrocodone,DDInter1825,Tofacitinib,2,Unknown,Respiratory System
DDInter1829,Tolcapone,DDInter884,Hydrocodone,2,Unknown,Respiratory System
DDInter884,Hydrocodone,DDInter1832,Tolterodine,2,Unknown,Respiratory System
DDInter1834,Topiramate,DDInter884,Hydrocodone,2,Unknown,Respiratory System
DDInter1836,Torasemide,DDInter884,Hydrocodone,2,Unknown,Respiratory System
DDInter1843,Trandolapril,DDInter884,Hydrocodone,2,Unknown,Respiratory System
DDInter1870,Trihexyphenidyl,DDInter884,Hydrocodone,2,Unknown,Respiratory System
DDInter1881,Troglitazone,DDInter884,Hydrocodone,2,Unknown,Respiratory System
DDInter1886,Trospium,DDInter884,Hydrocodone,2,Unknown,Respiratory System
DDInter1888,Tryptophan,DDInter884,Hydrocodone,2,Unknown,Respiratory System
DDInter884,Hydrocodone,DDInter1907,Ustekinumab,2,Unknown,Respiratory System
DDInter884,Hydrocodone,DDInter1909,Valbenazine,2,Unknown,Respiratory System
DDInter884,Hydrocodone,DDInter1911,Valerian,2,Unknown,Respiratory System
DDInter1915,Valsartan,DDInter884,Hydrocodone,2,Unknown,Respiratory System
DDInter1927,Venlafaxine,DDInter884,Hydrocodone,2,Unknown,Respiratory System
DDInter884,Hydrocodone,DDInter1933,Vigabatrin,2,Unknown,Respiratory System
DDInter884,Hydrocodone,DDInter1935,Vilazodone,2,Unknown,Respiratory System
DDInter884,Hydrocodone,DDInter1948,Vortioxetine,2,Unknown,Respiratory System
DDInter884,Hydrocodone,DDInter1960,Ziconotide,2,Unknown,Respiratory System
DDInter1969,Zolmitriptan,DDInter884,Hydrocodone,2,Unknown,Respiratory System
DDInter1971,Zonisamide,DDInter884,Hydrocodone,2,Unknown,Respiratory System
DDInter431,Colchicine,DDInter997,Ivacaftor,3,Unknown,Respiratory System
DDInter1458,Phenylpropanolamine,DDInter431,Colchicine,1,Unknown,Respiratory System
DDInter1955,Zafirlukast,DDInter431,Colchicine,2,Unknown,Respiratory System
DDInter1453,Phenylephrine,DDInter543,Dicyclomine,2,Unknown,Respiratory System
DDInter432,Colesevelam,DDInter74,Aminophylline,2,Unknown,Respiratory System
DDInter613,Dyphylline,DDInter432,Colesevelam,2,Unknown,Respiratory System
DDInter432,Colesevelam,DDInter1363,Oxtriphylline,2,Unknown,Respiratory System
DDInter1513,Prednisolone,DDInter432,Colesevelam,2,Unknown,Respiratory System
DDInter1791,Theophylline,DDInter432,Colesevelam,2,Unknown,Respiratory System
DDInter1941,Vitamin A,DDInter432,Colesevelam,2,Unknown,Respiratory System
DDInter433,Colestipol,DDInter1513,Prednisolone,2,Unknown,Respiratory System
DDInter1941,Vitamin A,DDInter433,Colestipol,2,Unknown,Respiratory System
DDInter1277,Neomycin,DDInter434,Colistimethate,3,Synergy,Respiratory System
DDInter1527,Prochlorperazine,DDInter128,Astemizole,2,Unknown,Respiratory System
DDInter1527,Prochlorperazine,DDInter149,Azatadine,2,Unknown,Respiratory System
DDInter1527,Prochlorperazine,DDInter1427,Pentoxyverine,2,Unknown,Respiratory System
DDInter1527,Prochlorperazine,DDInter407,Clofedanol,2,Unknown,Respiratory System
DDInter1527,Prochlorperazine,DDInter354,Chlorcyclizine,2,Unknown,Respiratory System
DDInter1527,Prochlorperazine,DDInter453,Cyclizine,2,Unknown,Respiratory System
DDInter1527,Prochlorperazine,DDInter459,Cyproheptadine,2,Unknown,Respiratory System
DDInter517,Dexbrompheniramine,DDInter1527,Prochlorperazine,2,Unknown,Respiratory System
DDInter1527,Prochlorperazine,DDInter569,Diphenhydramine,2,Unknown,Respiratory System
DDInter600,Doxylamine,DDInter1527,Prochlorperazine,2,Unknown,Respiratory System
DDInter1527,Prochlorperazine,DDInter650,Ephedrine,2,Unknown,Respiratory System
DDInter1527,Prochlorperazine,DDInter835,Glycopyrronium (topical),2,Unknown,Respiratory System
DDInter1527,Prochlorperazine,DDInter915,Indacaterol,2,Unknown,Respiratory System
DDInter970,Ipratropium,DDInter1527,Prochlorperazine,2,Unknown,Respiratory System
DDInter971,Ipratropium (nasal),DDInter1527,Prochlorperazine,1,Unknown,Respiratory System
DDInter1527,Prochlorperazine,DDInter987,Isoprenaline,2,Unknown,Respiratory System
DDInter1527,Prochlorperazine,DDInter1053,Levocetirizine,2,Unknown,Respiratory System
DDInter1527,Prochlorperazine,DDInter1134,Meclizine,2,Unknown,Respiratory System
DDInter1527,Prochlorperazine,DDInter1346,Orciprenaline,2,Unknown,Respiratory System
DDInter1527,Prochlorperazine,DDInter1168,Methdilazine,2,Unknown,Respiratory System
DDInter1527,Prochlorperazine,DDInter1331,Olodaterol,2,Unknown,Respiratory System
DDInter1527,Prochlorperazine,DDInter1333,Olopatadine (nasal),2,Unknown,Respiratory System
DDInter1527,Prochlorperazine,DDInter1441,Phenindamine,2,Unknown,Respiratory System
DDInter1458,Phenylpropanolamine,DDInter1527,Prochlorperazine,2,Unknown,Respiratory System
DDInter1527,Prochlorperazine,DDInter1476,Pirbuterol,2,Unknown,Respiratory System
DDInter1527,Prochlorperazine,DDInter1533,Promethazine,2,Unknown,Respiratory System
DDInter1527,Prochlorperazine,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter1527,Prochlorperazine,DDInter1586,Revefenacin,2,Unknown,Respiratory System
DDInter1527,Prochlorperazine,DDInter1635,Salmeterol,2,Unknown,Respiratory System
DDInter1527,Prochlorperazine,DDInter1769,Terbutaline,2,Unknown,Respiratory System
DDInter1770,Terfenadine,DDInter1527,Prochlorperazine,2,Unknown,Respiratory System
DDInter1793,Thiethylperazine,DDInter1527,Prochlorperazine,2,Unknown,Respiratory System
DDInter1527,Prochlorperazine,DDInter1815,Tiotropium,2,Unknown,Respiratory System
DDInter1527,Prochlorperazine,DDInter45,Alimemazine,2,Unknown,Respiratory System
DDInter1527,Prochlorperazine,DDInter1878,Tripelennamine,2,Unknown,Respiratory System
DDInter1879,Triprolidine,DDInter1527,Prochlorperazine,2,Unknown,Respiratory System
DDInter1527,Prochlorperazine,DDInter1899,Umeclidinium,2,Unknown,Respiratory System
DDInter128,Astemizole,DDInter438,Conivaptan,3,Unknown,Respiratory System
DDInter438,Conivaptan,DDInter514,Dexamethasone (nasal),2,Unknown,Respiratory System
DDInter438,Conivaptan,DDInter515,Dexamethasone (ophthalmic),2,Unknown,Respiratory System
DDInter750,Flunisolide (nasal),DDInter438,Conivaptan,2,Unknown,Respiratory System
DDInter438,Conivaptan,DDInter766,Fluticasone,3,Unknown,Respiratory System
DDInter438,Conivaptan,DDInter915,Indacaterol,1,Unknown,Respiratory System
DDInter438,Conivaptan,DDInter997,Ivacaftor,3,Unknown,Respiratory System
DDInter1513,Prednisolone,DDInter438,Conivaptan,2,Unknown,Respiratory System
DDInter1514,Prednisolone (ophthalmic),DDInter438,Conivaptan,2,Metabolism,Respiratory System
DDInter438,Conivaptan,DDInter1635,Salmeterol,3,Unknown,Respiratory System
DDInter1770,Terfenadine,DDInter438,Conivaptan,3,Unknown,Respiratory System
DDInter1856,Triamcinolone (nasal),DDInter438,Conivaptan,2,Metabolism,Respiratory System
DDInter1857,Triamcinolone (ophthalmic),DDInter438,Conivaptan,2,Unknown,Respiratory System
DDInter763,Flurbiprofen,DDInter965,Iothalamic acid,3,Unknown,Respiratory System
DDInter1123,Mannitol,DDInter965,Iothalamic acid,2,Unknown,Respiratory System
DDInter1277,Neomycin,DDInter965,Iothalamic acid,3,Synergy,Respiratory System
DDInter445,Corticotropin,DDInter915,Indacaterol,1,Unknown,Respiratory System
DDInter987,Isoprenaline,DDInter445,Corticotropin,1,Unknown,Respiratory System
DDInter1346,Orciprenaline,DDInter445,Corticotropin,1,Unknown,Respiratory System
DDInter445,Corticotropin,DDInter1476,Pirbuterol,1,Unknown,Respiratory System
DDInter445,Corticotropin,DDInter1614,Roflumilast,2,Unknown,Respiratory System
DDInter1635,Salmeterol,DDInter445,Corticotropin,1,Unknown,Respiratory System
DDInter1769,Terbutaline,DDInter445,Corticotropin,1,Unknown,Respiratory System
DDInter1791,Theophylline,DDInter445,Corticotropin,2,Unknown,Respiratory System
DDInter1155,Mepyramine,DDInter1427,Pentoxyverine,2,Unknown,Respiratory System
DDInter82,Amoxapine,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter92,Amyl Nitrite,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter149,Azatadine,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter1155,Mepyramine,DDInter175,Belladonna,2,Unknown,Respiratory System
DDInter179,Bendroflumethiazide,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter188,Benzthiazide,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter192,Bepridil,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter256,Butabarbital,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter303,Carteolol,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter349,Chloral hydrate,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter1155,Mepyramine,DDInter354,Chlorcyclizine,2,Unknown,Respiratory System
DDInter357,Chlormezanone,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter361,Chlorphenesin,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter363,Chlorpromazine,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter397,Clidinium,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter1155,Mepyramine,DDInter428,Coccidioides immitis spherule,2,Unknown,Respiratory System
DDInter453,Cyclizine,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter454,Cyclobenzaprine,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter459,Cyproheptadine,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter473,Dantrolene,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter497,Demecarium (ophthalmic),DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter504,Desipramine,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter531,Dezocine,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter534,Diazepam,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter535,Diazoxide,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter543,Dicyclomine,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter562,Dimenhydrinate,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter569,Diphenhydramine,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter575,Disopyramide,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter593,Doxepin,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter600,Doxylamine,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter601,Dronabinol,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter603,Droperidol,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter615,Echothiophate (ophthalmic),DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter1155,Mepyramine,DDInter632,Eluxadoline,2,Unknown,Respiratory System
DDInter638,Enalapril,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter656,Eplerenone,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter672,Escitalopram,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter1155,Mepyramine,DDInter674,Eslicarbazepine,2,Unknown,Respiratory System
DDInter677,Estazolam,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter685,Eszopiclone,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter686,Etacrynic acid,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter691,Ethchlorvynol,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter695,Ethosuximide,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter696,Ethotoin,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter715,Felbamate,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter716,Felodipine,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter738,Flavoxate,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter741,Flibanserin,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter758,Fluoxetine,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter760,Fluphenazine,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter762,Flurazepam,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter781,Fosinopril,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter790,Furosemide,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter791,Gabapentin,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter835,Glycopyrronium (topical),DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter844,Guanabenz,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter847,Guanfacine,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter850,Halazepam,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter853,Haloperidol,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter532,Diamorphine,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter882,Hydralazine,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter889,Hydroflumethiazide,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter890,Hydromorphone,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter895,Hydroxyzine,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter906,Ifosfamide,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter912,Imipramine,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter916,Indapamide,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter970,Ipratropium,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter984,Isoflurophate (ophthalmic),DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter989,Isosorbide dinitrate,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter990,Isosorbide mononitrate,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter993,Isradipine,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter1006,Kava,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter1007,Ketamine,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter1155,Mepyramine,DDInter1027,Lasmiditan,2,Unknown,Respiratory System
DDInter1155,Mepyramine,DDInter1034,Lemborexant,2,Unknown,Respiratory System
DDInter1053,Levocetirizine,DDInter1155,Mepyramine,2,Synergy,Respiratory System
DDInter1043,Levacetylmethadol,DDInter1155,Mepyramine,3,Synergy,Respiratory System
DDInter1062,Levorphanol,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter1079,Lisinopril,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter1155,Mepyramine,DDInter1081,Lithium carbonate,2,Unknown,Respiratory System
DDInter1083,Lofexidine,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter1092,Lorazepam,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter1099,Loxapine,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter1102,Lumateperone,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter1124,Maprotiline,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter1134,Meclizine,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter1149,Mepenzolate,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter1150,Meperidine,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter1152,Mephenytoin,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter1190,Methylphenobarbital,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter1154,Meprobamate,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter1159,Mesoridazine,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter1163,Metaxalone,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter1166,Methadone,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter1168,Methdilazine,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter1172,Methocarbamol,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter1175,Methotrimeprazine,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter1155,Mepyramine,DDInter1180,Methscopolamine,2,Unknown,Respiratory System
DDInter1181,Methsuximide,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter1197,Metoclopramide,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter1199,Metolazone,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter1205,Metyrosine,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter1212,Midazolam,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter1226,Minoxidil,DDInter1155,Mepyramine,2,Unknown,Respiratory System
DDInter1239,Molindone,DDInter1155,Mepyramine,2,Unknown,Respiratory System
